"SampleFk","TripID","StationID","CollectionDateTime","SampleType","QAQCType","QAQCMatchingSampleFk","Notes","SurfaceFk"
1312,"LP990910","LPESC367",1999-09-12 12:52:00,"Major Ions",,,,3149
16794,"LP990910","LPESC367",1999-09-12 12:52:00,"Nutrients",,,,3149
40325,"LP990910","LPESC348",1999-09-12 14:00:00,"Zooplankton",,,,3150
40326,"LP990910","LPESC119",1999-09-12 16:30:00,"Zooplankton",,,,3154
1098,"LP990910","LPESC119",1999-09-12 16:30:00,"Major Ions",,,,3154
16795,"LP990910","LPESC119",1999-09-12 16:30:00,"Nutrients",,,,3154
38761,"LP990910","LPESC119",1999-09-12 16:30:00,"Phytoplankton",,,,3154
1099,"LP990910","LPESC119",1999-09-12 16:30:00,"Major Ions",,,,3154
16796,"LP990910","LPESC119",1999-09-12 16:30:00,"Nutrients",,,,3154
40327,"LP990910","LPESC119",1999-09-12 16:30:00,"Zooplankton",,,,3154
1100,"LP990910","LPESC119",1999-09-12 16:30:00,"Major Ions",,,,3154
16785,"LP990910","LPESC119",1999-09-12 16:30:00,"Nutrients",,,,3154
1101,"LP990910","LPESC119",1999-09-12 16:30:00,"Major Ions",,,,3154
16786,"LP990910","LPESC119",1999-09-12 16:30:00,"Nutrients",,,,3154
40328,"LP990910","LPCR1692",1999-09-13 09:30:00,"Zooplankton",,,,3157
114,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions",,,,3157
16787,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients",,,,3157
38762,"LP990910","LPCR1692",1999-09-13 09:30:00,"Phytoplankton",,,,3157
115,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions",,,,3157
16788,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients",,,,3157
40329,"LP990910","LPCR1692",1999-09-13 09:30:00,"Zooplankton",,,,3157
116,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions",,,,3157
16789,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients",,,,3157
117,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions",,,,3157
16790,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients",,,,3157
17124,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions","D",118,,3157
118,"LP990910","LPCR1692",1999-09-13 09:30:00,"Major Ions",,,,3157
16779,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients",,,,3157
17933,"LP990910","LPCR1692",1999-09-13 09:30:00,"Nutrients","D",16779,,3157
40330,"LP990910","LPCR2716",1999-09-13 14:30:00,"Zooplankton",,,,3159
827,"LP990910","LPCR2716",1999-09-13 14:30:00,"Major Ions",,,,3159
16780,"LP990910","LPCR2716",1999-09-13 14:30:00,"Nutrients",,,,3159
38763,"LP990910","LPCR2716",1999-09-13 14:30:00,"Phytoplankton",,,,3159
828,"LP990910","LPCR2716",1999-09-13 14:30:00,"Major Ions",,,,3159
16781,"LP990910","LPCR2716",1999-09-13 14:30:00,"Nutrients",,,,3159
40331,"LP990910","LPCR2483",1999-09-13 15:55:00,"Zooplankton",,,,3160
38764,"LP990910","LPCR2483",1999-09-13 15:55:00,"Phytoplankton",,,,3160
40332,"LP990910","LPCR2387",1999-09-13 17:30:00,"Zooplankton",,,,3162
427,"LP990910","LPCR2387",1999-09-13 17:30:00,"Major Ions",,,,3162
16782,"LP990910","LPCR2387",1999-09-13 17:30:00,"Nutrients",,,,3162
38765,"LP990910","LPCR2387",1999-09-13 17:30:00,"Phytoplankton",,,,3162
428,"LP990910","LPCR2387",1999-09-13 17:30:00,"Major Ions",,,,3162
16783,"LP990910","LPCR2387",1999-09-13 17:30:00,"Nutrients",,,,3162
40333,"LP990910","LPCR2387",1999-09-13 17:30:00,"Zooplankton",,,,3162
17125,"LP990910","LPCR2387",1999-09-13 17:30:00,"Major Ions","D",429,,3162
17126,"LP990910","LPCR2387",1999-09-13 17:30:00,"Major Ions","D",429,,3162
429,"LP990910","LPCR2387",1999-09-13 17:30:00,"Major Ions",,,,3162
16784,"LP990910","LPCR2387",1999-09-13 17:30:00,"Nutrients",,,,3162
17934,"LP990910","LPCR2387",1999-09-13 17:30:00,"Nutrients","D",16784,,3162
17935,"LP990910","LPCR2387",1999-09-13 17:30:00,"Nutrients","S",16784,,3162
40334,"LP990910","LPCR2085",1999-09-14 06:30:00,"Zooplankton",,,,3163
218,"LP990910","LPCR2085",1999-09-14 06:30:00,"Major Ions",,,,3163
16773,"LP990910","LPCR2085",1999-09-14 06:30:00,"Nutrients",,,,3163
38766,"LP990910","LPCR2085",1999-09-14 06:30:00,"Phytoplankton",,,,3163
219,"LP990910","LPCR2085",1999-09-14 06:30:00,"Major Ions",,,,3163
16774,"LP990910","LPCR2085",1999-09-14 06:30:00,"Nutrients",,,,3163
220,"LP990910","LPCR2085",1999-09-14 06:30:00,"Major Ions",,,,3163
16775,"LP990910","LPCR2085",1999-09-14 06:30:00,"Nutrients",,,,3163
40335,"LP990910","LPCR2085",1999-09-14 06:30:00,"Zooplankton",,,,3163
221,"LP990910","LPCR2085",1999-09-14 06:30:00,"Major Ions",,,,3163
16776,"LP990910","LPCR2085",1999-09-14 06:30:00,"Nutrients",,,,3163
222,"LP990910","LPCR2085",1999-09-14 06:30:00,"Major Ions",,,,3163
16777,"LP990910","LPCR2085",1999-09-14 06:30:00,"Nutrients",,,,3163
40336,"LP990910","LPNAV124",1999-09-15 09:00:00,"Zooplankton",,,,3165
1348,"LP990910","LPNAV124",1999-09-15 09:00:00,"Major Ions",,,,3165
16778,"LP990910","LPNAV124",1999-09-15 09:00:00,"Nutrients",,,,3165
38767,"LP990910","LPNAV124",1999-09-15 09:00:00,"Phytoplankton",,,,3165
40337,"LP990910","LPNAV124",1999-09-15 09:00:00,"Zooplankton",,,,3165
1349,"LP990910","LPNAV124",1999-09-15 09:00:00,"Major Ions",,,,3165
16767,"LP990910","LPNAV124",1999-09-15 09:00:00,"Nutrients",,,,3165
1350,"LP990910","LPNAV124",1999-09-15 09:00:00,"Major Ions",,,,3165
16768,"LP990910","LPNAV124",1999-09-15 09:00:00,"Nutrients",,,,3165
40338,"LP990910","LPCR0024",1999-09-15 11:05:00,"Zooplankton",,,,3167
3285,"LP990910","LPCR0024",1999-09-15 11:05:00,"Major Ions",,,,3167
16769,"LP990910","LPCR0024",1999-09-15 11:05:00,"Nutrients",,,,3167
38768,"LP990910","LPCR0024",1999-09-15 11:05:00,"Phytoplankton",,,,3167
40339,"LP990910","LPCR0024",1999-09-15 11:05:00,"Zooplankton",,,,3167
40340,"LP990910","LPCR0024",1999-09-15 11:05:00,"Zooplankton",,,,3167
3286,"LP990910","LPCR0024",1999-09-15 11:05:00,"Major Ions",,,,3167
16770,"LP990910","LPCR0024",1999-09-15 11:05:00,"Nutrients",,,,3167
40341,"LP990910","LPCR0024",1999-09-15 11:05:00,"Zooplankton",,,,3167
3287,"LP990910","LPCR0024",1999-09-15 11:05:00,"Major Ions",,,,3167
16771,"LP990910","LPCR0024",1999-09-15 11:05:00,"Nutrients",,,,3167
40342,"LP990910","LPCR0024",1999-09-15 11:05:00,"Zooplankton",,,,3167
3288,"LP990910","LPCR0024",1999-09-15 11:05:00,"Major Ions",,,,3167
16772,"LP990910","LPCR0024",1999-09-15 11:05:00,"Nutrients",,,,3167
40343,"LP991015","LPCR-249",1999-10-15 10:06:00,"Zooplankton",,,,3169
611,"LP991015","LPCR-249",1999-10-15 10:06:00,"Major Ions",,,,3169
16819,"LP991015","LPCR-249",1999-10-15 10:06:00,"Nutrients",,,,3169
38769,"LP991015","LPCR-249",1999-10-15 10:06:00,"Phytoplankton",,,,3169
40344,"LP991015","LPCR0024",1999-10-15 14:20:00,"Zooplankton",,,,3170
3289,"LP991015","LPCR0024",1999-10-15 14:20:00,"Major Ions",,,,3170
16820,"LP991015","LPCR0024",1999-10-15 14:20:00,"Nutrients",,,,3170
38770,"LP991015","LPCR0024",1999-10-15 14:20:00,"Phytoplankton",,,,3170
40345,"LP991015","LPCR0024",1999-10-15 14:20:00,"Zooplankton",,,,3170
40346,"LP991015","LPCR0024",1999-10-15 14:20:00,"Zooplankton",,,,3170
3290,"LP991015","LPCR0024",1999-10-15 14:20:00,"Major Ions",,,,3170
16821,"LP991015","LPCR0024",1999-10-15 14:20:00,"Nutrients",,,,3170
40347,"LP991015","LPCR0024",1999-10-15 14:20:00,"Zooplankton",,,,3170
3291,"LP991015","LPCR0024",1999-10-15 14:20:00,"Major Ions",,,,3170
16822,"LP991015","LPCR0024",1999-10-15 14:20:00,"Nutrients",,,,3170
3292,"LP991015","LPCR0024",1999-10-15 14:20:00,"Major Ions",,,,3170
16823,"LP991015","LPCR0024",1999-10-15 14:20:00,"Nutrients",,,,3170
1040,"LP991015","LPCRDT08",1999-10-15 18:40:00,"Major Ions",,,,3171
16824,"LP991015","LPCRDT08",1999-10-15 18:40:00,"Nutrients",,,,3171
38771,"LP991015","LPCRDT08",1999-10-15 18:40:00,"Phytoplankton",,,,3171
40348,"LP991015","LPCRDT08",1999-10-15 18:40:00,"Zooplankton",,,,3171
40349,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
40354,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
3293,"LP991119","LPCR0024",1999-11-19 10:15:00,"Major Ions",,,,3172
16825,"LP991119","LPCR0024",1999-11-19 10:15:00,"Nutrients",,,,3172
38772,"LP991119","LPCR0024",1999-11-19 10:15:00,"Phytoplankton",,,,3172
40350,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
40351,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
3294,"LP991119","LPCR0024",1999-11-19 10:15:00,"Major Ions",,,,3172
16826,"LP991119","LPCR0024",1999-11-19 10:15:00,"Nutrients",,,,3172
40352,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
3295,"LP991119","LPCR0024",1999-11-19 10:15:00,"Major Ions",,,,3172
16827,"LP991119","LPCR0024",1999-11-19 10:15:00,"Nutrients",,,,3172
40353,"LP991119","LPCR0024",1999-11-19 10:15:00,"Zooplankton",,,,3172
3296,"LP991119","LPCR0024",1999-11-19 10:15:00,"Major Ions",,,,3172
16828,"LP991119","LPCR0024",1999-11-19 10:15:00,"Nutrients",,,,3172
1041,"LP991119","LPCRDT08",1999-11-19 15:30:00,"Major Ions",,,,3173
16829,"LP991119","LPCRDT08",1999-11-19 15:30:00,"Nutrients",,,,3173
38773,"LP991119","LPCRDT08",1999-11-19 15:30:00,"Phytoplankton",,,,3173
40355,"LP991119","LPCRDT08",1999-11-19 15:30:00,"Zooplankton",,,,3173
40356,"LP991119","LPCR-249",1999-11-19 18:30:00,"Zooplankton",,,,3174
612,"LP991119","LPCR-249",1999-11-19 18:30:00,"Major Ions",,,,3174
16830,"LP991119","LPCR-249",1999-11-19 18:30:00,"Nutrients",,,,3174
38774,"LP991119","LPCR-249",1999-11-19 18:30:00,"Phytoplankton",,,,3174
40357,"LP991206","LPCR0024",1999-12-06 11:10:00,"Zooplankton",,,,3175
3297,"LP991206","LPCR0024",1999-12-06 11:10:00,"Major Ions",,,,3175
16831,"LP991206","LPCR0024",1999-12-06 11:10:00,"Nutrients",,,,3175
38775,"LP991206","LPCR0024",1999-12-06 11:10:00,"Phytoplankton",,,,3175
40358,"LP991206","LPCR0024",1999-12-06 11:10:00,"Zooplankton",,,,3175
40359,"LP991206","LPCR0024",1999-12-06 11:10:00,"Zooplankton",,,,3175
40360,"LP991206","LPCR0024",1999-12-06 11:10:00,"Zooplankton",,,,3175
3298,"LP991206","LPCR0024",1999-12-06 11:10:00,"Major Ions",,,,3175
16832,"LP991206","LPCR0024",1999-12-06 11:10:00,"Nutrients",,,,3175
40361,"LP991206","LPCR0024",1999-12-06 11:10:00,"Zooplankton",,,,3175
3299,"LP991206","LPCR0024",1999-12-06 11:10:00,"Major Ions",,,,3175
16833,"LP991206","LPCR0024",1999-12-06 11:10:00,"Nutrients",,,,3175
40362,"LP991206","LPCR0453",1999-12-06 15:15:00,"Zooplankton",,,,3176
3944,"LP991206","LPCR0453",1999-12-06 15:15:00,"Major Ions",,,,3176
16834,"LP991206","LPCR0453",1999-12-06 15:15:00,"Nutrients",,,,3176
38776,"LP991206","LPCR0453",1999-12-06 15:15:00,"Phytoplankton",,,,3176
40363,"LP991206","LPCR0453",1999-12-06 15:15:00,"Zooplankton",,,,3176
3945,"LP991206","LPCR0453",1999-12-06 15:15:00,"Major Ions",,,,3176
16835,"LP991206","LPCR0453",1999-12-06 15:15:00,"Nutrients",,,,3176
3946,"LP991206","LPCR0453",1999-12-06 15:15:00,"Major Ions",,,,3176
16836,"LP991206","LPCR0453",1999-12-06 15:15:00,"Nutrients",,,,3176
3947,"LP991206","LPCR0453",1999-12-06 15:15:00,"Major Ions",,,,3176
16858,"LP991206","LPCR0453",1999-12-06 15:15:00,"Nutrients",,,,3176
40364,"LP991206","LPCR0905",1999-12-07 08:35:00,"Zooplankton",,,,3177
4172,"LP991206","LPCR0905",1999-12-07 08:35:00,"Major Ions",,,,3177
16859,"LP991206","LPCR0905",1999-12-07 08:35:00,"Nutrients",,,,3177
38777,"LP991206","LPCR0905",1999-12-07 08:35:00,"Phytoplankton",,,,3177
40365,"LP991206","LPCR0905",1999-12-07 08:35:00,"Zooplankton",,,,3177
4173,"LP991206","LPCR0905",1999-12-07 08:35:00,"Major Ions",,,,3177
16860,"LP991206","LPCR0905",1999-12-07 08:35:00,"Nutrients",,,,3177
4174,"LP991206","LPCR0905",1999-12-07 08:35:00,"Major Ions",,,,3177
16861,"LP991206","LPCR0905",1999-12-07 08:35:00,"Nutrients",,,,3177
40366,"LP991206","LPCR1169",1999-12-07 11:30:00,"Zooplankton",,,,3178
4394,"LP991206","LPCR1169",1999-12-07 11:30:00,"Major Ions",,,,3178
16862,"LP991206","LPCR1169",1999-12-07 11:30:00,"Nutrients",,,,3178
38778,"LP991206","LPCR1169",1999-12-07 11:30:00,"Phytoplankton",,,,3178
40367,"LP991206","LPCR1169",1999-12-07 11:30:00,"Zooplankton",,,,3178
4395,"LP991206","LPCR1169",1999-12-07 11:30:00,"Major Ions",,,,3178
16863,"LP991206","LPCR1169",1999-12-07 11:30:00,"Nutrients",,,,3178
4396,"LP991206","LPCR1169",1999-12-07 11:30:00,"Major Ions",,,,3178
16852,"LP991206","LPCR1169",1999-12-07 11:30:00,"Nutrients",,,,3178
40368,"LP991206","LPCR1692",1999-12-07 15:30:00,"Zooplankton",,,,3180
119,"LP991206","LPCR1692",1999-12-07 15:30:00,"Major Ions",,,,3180
16853,"LP991206","LPCR1692",1999-12-07 15:30:00,"Nutrients",,,,3180
38779,"LP991206","LPCR1692",1999-12-07 15:30:00,"Phytoplankton",,,,3180
40369,"LP991206","LPCR1692",1999-12-07 15:30:00,"Zooplankton",,,,3180
120,"LP991206","LPCR1692",1999-12-07 15:30:00,"Major Ions",,,,3180
16854,"LP991206","LPCR1692",1999-12-07 15:30:00,"Nutrients",,,,3180
121,"LP991206","LPCR1692",1999-12-07 15:30:00,"Major Ions",,,,3180
16855,"LP991206","LPCR1692",1999-12-07 15:30:00,"Nutrients",,,,3180
40370,"LP991206","LPCR2085",1999-12-08 11:20:00,"Zooplankton",,,,3183
223,"LP991206","LPCR2085",1999-12-08 11:20:00,"Major Ions",,,,3183
16856,"LP991206","LPCR2085",1999-12-08 11:20:00,"Nutrients",,,,3183
38780,"LP991206","LPCR2085",1999-12-08 11:20:00,"Phytoplankton",,,,3183
40371,"LP991206","LPCR2085",1999-12-08 11:20:00,"Zooplankton",,,,3183
224,"LP991206","LPCR2085",1999-12-08 11:20:00,"Major Ions",,,,3183
16857,"LP991206","LPCR2085",1999-12-08 11:20:00,"Nutrients",,,,3183
17130,"LP991206","LPCR2085",1999-12-08 11:20:00,"Major Ions","D",225,,3183
17131,"LP991206","LPCR2085",1999-12-08 11:20:00,"Major Ions","D",225,,3183
225,"LP991206","LPCR2085",1999-12-08 11:20:00,"Major Ions",,,,3183
16846,"LP991206","LPCR2085",1999-12-08 11:20:00,"Nutrients",,,,3183
17941,"LP991206","LPCR2085",1999-12-08 11:20:00,"Nutrients","D",16846,,3183
17942,"LP991206","LPCR2085",1999-12-08 11:20:00,"Nutrients","S",16846,,3183
40372,"LP991206","LPCR2387",1999-12-08 15:05:00,"Zooplankton",,,,3185
430,"LP991206","LPCR2387",1999-12-08 15:05:00,"Major Ions",,,,3185
16847,"LP991206","LPCR2387",1999-12-08 15:05:00,"Nutrients",,,,3185
38781,"LP991206","LPCR2387",1999-12-08 15:05:00,"Phytoplankton",,,,3185
40373,"LP991206","LPCR2387",1999-12-08 15:05:00,"Zooplankton",,,,3185
431,"LP991206","LPCR2387",1999-12-08 15:05:00,"Major Ions",,,,3185
16848,"LP991206","LPCR2387",1999-12-08 15:05:00,"Nutrients",,,,3185
432,"LP991206","LPCR2387",1999-12-08 15:05:00,"Major Ions",,,,3185
16849,"LP991206","LPCR2387",1999-12-08 15:05:00,"Nutrients",,,,3185
40374,"LP991206","LPCR2483",1999-12-08 16:00:00,"Zooplankton",,,,3186
38782,"LP991206","LPCR2483",1999-12-08 16:00:00,"Phytoplankton",,,,3186
40375,"LP991206","LPCR2716",1999-12-09 08:50:00,"Zooplankton",,,,3187
829,"LP991206","LPCR2716",1999-12-09 08:50:00,"Major Ions",,,,3187
16850,"LP991206","LPCR2716",1999-12-09 08:50:00,"Nutrients",,,,3187
38783,"LP991206","LPCR2716",1999-12-09 08:50:00,"Phytoplankton",,,,3187
830,"LP991206","LPCR2716",1999-12-09 08:50:00,"Major Ions",,,,3187
16851,"LP991206","LPCR2716",1999-12-09 08:50:00,"Nutrients",,,,3187
40376,"LP991206","LPSJR193",1999-12-09 16:30:00,"Zooplankton",,,,3188
1434,"LP991206","LPSJR193",1999-12-09 16:30:00,"Major Ions",,,,3188
16840,"LP991206","LPSJR193",1999-12-09 16:30:00,"Nutrients",,,,3188
38784,"LP991206","LPSJR193",1999-12-09 16:30:00,"Phytoplankton",,,,3188
40377,"LP991206","LPSJR193",1999-12-09 16:30:00,"Zooplankton",,,,3188
1435,"LP991206","LPSJR193",1999-12-09 16:30:00,"Major Ions",,,,3188
16841,"LP991206","LPSJR193",1999-12-09 16:30:00,"Nutrients",,,,3188
1436,"LP991206","LPSJR193",1999-12-09 16:30:00,"Major Ions",,,,3188
16842,"LP991206","LPSJR193",1999-12-09 16:30:00,"Nutrients",,,,3188
40378,"LP991206","LPSJR431",1999-12-10 09:35:00,"Zooplankton",,,,3190
1649,"LP991206","LPSJR431",1999-12-10 09:35:00,"Major Ions",,,,3190
16843,"LP991206","LPSJR431",1999-12-10 09:35:00,"Nutrients",,,,3190
38785,"LP991206","LPSJR431",1999-12-10 09:35:00,"Phytoplankton",,,,3190
40379,"LP991206","LPSJR431",1999-12-10 09:35:00,"Zooplankton",,,,3190
1650,"LP991206","LPSJR431",1999-12-10 09:35:00,"Major Ions",,,,3190
16844,"LP991206","LPSJR431",1999-12-10 09:35:00,"Nutrients",,,,3190
1651,"LP991206","LPSJR431",1999-12-10 09:35:00,"Major Ions",,,,3190
16845,"LP991206","LPSJR431",1999-12-10 09:35:00,"Nutrients",,,,3190
40380,"LP991206","LPSJR625",1999-12-10 11:00:00,"Zooplankton",,,,3191
38786,"LP991206","LPSJR625",1999-12-10 11:00:00,"Phytoplankton",,,,3191
40382,"LP991206","LPSJR857",1999-12-10 12:30:00,"Zooplankton",,,,3192
17134,"LP991206","LPSJR857",1999-12-10 12:30:00,"Major Ions","D",1893,,3192
17135,"LP991206","LPSJR857",1999-12-10 12:30:00,"Major Ions","D",1893,,3192
1893,"LP991206","LPSJR857",1999-12-10 12:30:00,"Major Ions",,,,3192
16837,"LP991206","LPSJR857",1999-12-10 12:30:00,"Nutrients",,,,3192
17946,"LP991206","LPSJR857",1999-12-10 12:30:00,"Nutrients","D",16837,,3192
17947,"LP991206","LPSJR857",1999-12-10 12:30:00,"Nutrients","S",16837,,3192
38788,"LP991206","LPSJR857",1999-12-10 12:30:00,"Phytoplankton",,,,3192
1042,"LP991206","LPCRDT08",1999-12-11 14:20:00,"Major Ions",,,,3193
16838,"LP991206","LPCRDT08",1999-12-11 14:20:00,"Nutrients",,,,3193
38789,"LP991206","LPCRDT08",1999-12-11 14:20:00,"Phytoplankton",,,,3193
40384,"LP991206","LPCR-249",1999-12-11 16:15:00,"Zooplankton",,,,3194
613,"LP991206","LPCR-249",1999-12-11 16:15:00,"Major Ions",,,,3194
16839,"LP991206","LPCR-249",1999-12-11 16:15:00,"Nutrients",,,,3194
40385,"LP000119","LPCR0024",2000-01-19 10:30:00,"Zooplankton",,,,3195
3300,"LP000119","LPCR0024",2000-01-19 10:30:00,"Major Ions",,,,3195
12676,"LP000119","LPCR0024",2000-01-19 10:30:00,"Nutrients",,,,3195
36779,"LP000119","LPCR0024",2000-01-19 10:30:00,"Phytoplankton",,,,3195
40386,"LP000119","LPCR0024",2000-01-19 10:30:00,"Zooplankton",,,,3195
40387,"LP000119","LPCR0024",2000-01-19 10:30:00,"Zooplankton",,,,3195
40388,"LP000119","LPCR0024",2000-01-19 10:30:00,"Zooplankton",,,,3195
3301,"LP000119","LPCR0024",2000-01-19 10:30:00,"Major Ions",,,,3195
12677,"LP000119","LPCR0024",2000-01-19 10:30:00,"Nutrients",,,,3195
40389,"LP000119","LPCR0024",2000-01-19 10:30:00,"Zooplankton",,,,3195
3302,"LP000119","LPCR0024",2000-01-19 10:30:00,"Major Ions",,,,3195
12678,"LP000119","LPCR0024",2000-01-19 10:30:00,"Nutrients",,,,3195
3303,"LP000119","LPCR0024",2000-01-19 10:30:00,"Major Ions",,,,3195
12679,"LP000119","LPCR0024",2000-01-19 10:30:00,"Nutrients",,,,3195
955,"LP000119","LPCRDT06",2000-01-19 14:30:00,"Major Ions",,,,3196
12680,"LP000119","LPCRDT06",2000-01-19 14:30:00,"Nutrients",,,,3196
36780,"LP000119","LPCRDT06",2000-01-19 14:30:00,"Phytoplankton",,,,3196
40390,"LP000119","LPCRDT06",2000-01-19 14:30:00,"Zooplankton",,,,3196
40391,"LP000119","LPCR-249",2000-01-19 17:00:00,"Zooplankton",,,,3197
614,"LP000119","LPCR-249",2000-01-19 17:00:00,"Major Ions",,,,3197
12681,"LP000119","LPCR-249",2000-01-19 17:00:00,"Nutrients",,,,3197
36781,"LP000119","LPCR-249",2000-01-19 17:00:00,"Phytoplankton",,,,3197
40392,"LP000225","LPCR-249",2000-02-24 09:00:00,"Zooplankton",,,,3198
615,"LP000225","LPCR-249",2000-02-24 09:00:00,"Major Ions",,,,3198
17948,"LP000225","LPCR-249",2000-02-24 09:00:00,"Nutrients","M",12682,"Unpres Nuts 1B (1.1) to test low detect analysis - F & UF",3198
12682,"LP000225","LPCR-249",2000-02-24 09:00:00,"Nutrients",,,,3198
36782,"LP000225","LPCR-249",2000-02-24 09:00:00,"Phytoplankton",,,,3198
956,"LP000225","LPCRDT06",2000-02-24 11:30:00,"Major Ions",,,,3199
17951,"LP000225","LPCRDT06",2000-02-24 11:30:00,"Nutrients","M",12683,"Unpres Nuts 2B (2.1) to test low detect analysis - F & UF",3199
12683,"LP000225","LPCRDT06",2000-02-24 11:30:00,"Nutrients",,,,3199
36783,"LP000225","LPCRDT06",2000-02-24 11:30:00,"Phytoplankton",,,,3199
40393,"LP000225","LPCRDT06",2000-02-24 11:30:00,"Zooplankton",,,,3199
40394,"LP000225","LPCR0024",2000-02-25 09:00:00,"Zooplankton",,,,3200
3304,"LP000225","LPCR0024",2000-02-25 09:00:00,"Major Ions",,,,3200
12684,"LP000225","LPCR0024",2000-02-25 09:00:00,"Nutrients",,,,3200
36784,"LP000225","LPCR0024",2000-02-25 09:00:00,"Phytoplankton",,,,3200
40395,"LP000225","LPCR0024",2000-02-25 09:00:00,"Zooplankton",,,,3200
40396,"LP000225","LPCR0024",2000-02-25 09:00:00,"Zooplankton",,,,3200
40397,"LP000225","LPCR0024",2000-02-25 09:00:00,"Zooplankton",,,,3200
3305,"LP000225","LPCR0024",2000-02-25 09:00:00,"Major Ions",,,,3200
12685,"LP000225","LPCR0024",2000-02-25 09:00:00,"Nutrients",,,,3200
40398,"LP000225","LPCR0024",2000-02-25 09:00:00,"Zooplankton",,,,3200
3306,"LP000225","LPCR0024",2000-02-25 09:00:00,"Major Ions",,,,3200
12686,"LP000225","LPCR0024",2000-02-25 09:00:00,"Nutrients",,,,3200
3307,"LP000225","LPCR0024",2000-02-25 09:00:00,"Major Ions",,,,3200
12687,"LP000225","LPCR0024",2000-02-25 09:00:00,"Nutrients",,,,3200
40399,"LP000225","LPCR0453",2000-02-25 12:00:00,"Zooplankton",,,,3201
3948,"LP000225","LPCR0453",2000-02-25 12:00:00,"Major Ions",,,,3201
12719,"LP000225","LPCR0453",2000-02-25 12:00:00,"Nutrients",,,,3201
40400,"LP000225","LPCR0453",2000-02-25 12:00:00,"Zooplankton",,,,3201
3949,"LP000225","LPCR0453",2000-02-25 12:00:00,"Major Ions",,,,3201
12720,"LP000225","LPCR0453",2000-02-25 12:00:00,"Nutrients",,,,3201
3950,"LP000225","LPCR0453",2000-02-25 12:00:00,"Major Ions",,,,3201
12721,"LP000225","LPCR0453",2000-02-25 12:00:00,"Nutrients",,,,3201
3951,"LP000225","LPCR0453",2000-02-25 12:00:00,"Major Ions",,,,3201
12718,"LP000225","LPCR0453",2000-02-25 12:00:00,"Nutrients",,,,3201
40401,"LP000225","LPCR0905",2000-02-25 15:00:00,"Zooplankton",,,,3202
4175,"LP000225","LPCR0905",2000-02-25 15:00:00,"Major Ions",,,,3202
12722,"LP000225","LPCR0905",2000-02-25 15:00:00,"Nutrients",,,,3202
36786,"LP000225","LPCR0905",2000-02-25 15:00:00,"Phytoplankton",,,,3202
40402,"LP000225","LPCR0905",2000-02-25 15:00:00,"Zooplankton",,,,3202
4176,"LP000225","LPCR0905",2000-02-25 15:00:00,"Major Ions",,,,3202
12723,"LP000225","LPCR0905",2000-02-25 15:00:00,"Nutrients",,,,3202
4177,"LP000225","LPCR0905",2000-02-25 15:00:00,"Major Ions",,,,3202
12712,"LP000225","LPCR0905",2000-02-25 15:00:00,"Nutrients",,,,3202
40403,"LP000225","LPSJR193",2000-02-26 09:00:00,"Zooplankton",,,,3203
1437,"LP000225","LPSJR193",2000-02-26 09:00:00,"Major Ions",,,,3203
12713,"LP000225","LPSJR193",2000-02-26 09:00:00,"Nutrients",,,,3203
36787,"LP000225","LPSJR193",2000-02-26 09:00:00,"Phytoplankton",,,,3203
40404,"LP000225","LPSJR193",2000-02-26 09:00:00,"Zooplankton",,,,3203
1438,"LP000225","LPSJR193",2000-02-26 09:00:00,"Major Ions",,,,3203
12714,"LP000225","LPSJR193",2000-02-26 09:00:00,"Nutrients",,,,3203
1439,"LP000225","LPSJR193",2000-02-26 09:00:00,"Major Ions",,,,3203
12715,"LP000225","LPSJR193",2000-02-26 09:00:00,"Nutrients",,,,3203
1440,"LP000225","LPSJR193",2000-02-26 09:00:00,"Major Ions",,,,3203
12716,"LP000225","LPSJR193",2000-02-26 09:00:00,"Nutrients",,,,3203
40405,"LP000225","LPSJR431",2000-02-26 11:00:00,"Zooplankton",,,,3205
1652,"LP000225","LPSJR431",2000-02-26 11:00:00,"Major Ions",,,,3205
